country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MZ,Mozambique,,,,,,2020-05-31,-23,-3,-29,-24,7,10
MZ,Mozambique,,,,,,2020-06-01,-8,4,-20,-16,0,8
MZ,Mozambique,,,,,,2020-06-02,-19,-7,-25,-18,-5,10
MZ,Mozambique,,,,,,2020-06-03,-18,-4,-24,-18,-5,10
MZ,Mozambique,,,,,,2020-06-04,-18,-6,-24,-16,-7,10
MZ,Mozambique,,,,,,2020-06-05,-19,-3,-26,-15,-2,10
MZ,Mozambique,,,,,,2020-06-06,-14,2,-29,-18,5,7
MZ,Mozambique,,,,,,2020-06-07,-23,-7,-31,-27,8,9
MZ,Mozambique,,,,,,2020-06-08,-15,-6,-25,-20,1,8
MZ,Mozambique,,,,,,2020-06-09,-21,-11,-25,-22,-5,11
MZ,Mozambique,,,,,,2020-06-10,-19,-8,-25,-19,-5,10
MZ,Mozambique,,,,,,2020-06-11,-19,-9,-28,-22,-7,10
MZ,Mozambique,,,,,,2020-06-12,-23,-11,-29,-25,-5,10
MZ,Mozambique,,,,,,2020-06-13,-17,-4,-29,-23,5,7
MZ,Mozambique,,,,,,2020-06-14,-26,-9,-32,-31,7,10
MZ,Mozambique,,,,,,2020-06-15,-17,-8,-26,-24,-1,9
MZ,Mozambique,,,,,,2020-06-16,-24,-14,-30,-30,-7,13
MZ,Mozambique,,,,,,2020-06-17,-27,-17,-32,-32,-10,14
MZ,Mozambique,,,,,,2020-06-18,-23,-11,-27,-27,-10,13
MZ,Mozambique,,,,,,2020-06-19,-21,-6,-25,-24,-5,11
MZ,Mozambique,,,,,,2020-06-20,-12,5,-25,-21,6,7
MZ,Mozambique,,,,,,2020-06-21,-23,-5,-29,-29,9,9
MZ,Mozambique,,,,,,2020-06-22,-14,-1,-18,-22,-2,8
MZ,Mozambique,,,,,,2020-06-23,-15,1,-16,-20,-6,10
MZ,Mozambique,,,,,,2020-06-24,-8,11,-15,-16,-7,7
MZ,Mozambique,,,,,,2020-06-25,-36,-31,-35,-36,-61,17
MZ,Mozambique,,,,,,2020-06-26,-16,3,-20,-19,-8,8
MZ,Mozambique,,,,,,2020-06-27,-11,6,-22,-20,2,6
MZ,Mozambique,,,,,,2020-06-28,-23,-7,-28,-30,3,8
MZ,Mozambique,,,,,,2020-06-29,-13,0,-21,-22,-2,8
MZ,Mozambique,,,,,,2020-06-30,-14,-3,-19,-22,-7,10
MZ,Mozambique,,,,,,2020-07-01,-15,-1,-20,-22,-7,9
MZ,Mozambique,,,,,,2020-07-02,-13,-1,-20,-20,-8,9
MZ,Mozambique,,,,,,2020-07-03,-15,1,-20,-21,-3,9
MZ,Mozambique,,,,,,2020-07-04,-9,7,-23,-18,3,6
MZ,Mozambique,,,,,,2020-07-05,-18,-1,-27,-29,7,9
MZ,Mozambique,,,,,,2020-07-06,-10,1,-20,-21,-1,8
MZ,Mozambique,,,,,,2020-07-07,-14,-2,-21,-23,-6,10
MZ,Mozambique,,,,,,2020-07-08,-17,-4,-21,-23,-6,9
MZ,Mozambique,,,,,,2020-07-09,-14,-5,-21,-22,-8,10
MZ,Mozambique,,,,,,2020-07-10,-16,-3,-21,-23,-3,9
MZ,Mozambique,,,,,,2020-07-11,-14,2,-27,-21,2,7
MZ,Mozambique,,,,,,2020-07-12,-24,-7,-32,-34,4,8
MZ,Mozambique,,,,,,2020-07-13,-13,-4,-22,-25,-3,7
MZ,Mozambique,,,,,,2020-07-14,-17,-8,-23,-25,-7,9
MZ,Mozambique,,,,,,2020-07-15,-18,-6,-23,-26,-7,10
MZ,Mozambique,,,,,,2020-07-16,-16,-7,-25,-23,-9,10
MZ,Mozambique,,,,,,2020-07-17,-17,-4,-24,-25,-6,9
MZ,Mozambique,,,,,,2020-07-18,-10,5,-27,-19,2,6
MZ,Mozambique,,,,,,2020-07-19,-20,-3,-28,-32,5,8
MZ,Mozambique,,,,,,2020-07-20,-10,1,-20,-23,-3,7
MZ,Mozambique,,,,,,2020-07-21,-13,-4,-22,-24,-7,9
MZ,Mozambique,,,,,,2020-07-22,-14,-2,-20,-22,-7,8
MZ,Mozambique,,,,,,2020-07-23,-12,1,-20,-19,-8,8
MZ,Mozambique,,,,,,2020-07-24,-14,3,-20,-20,-6,8
MZ,Mozambique,,,,,,2020-07-25,-7,12,-23,-16,-1,5
MZ,Mozambique,,,,,,2020-07-26,-18,-3,-27,-31,2,9
MZ,Mozambique,,,,,,2020-07-27,-12,0,-20,-24,-3,7
MZ,Mozambique,,,,,,2020-07-28,-11,0,-17,-21,-6,9
MZ,Mozambique,,,,,,2020-07-29,-10,3,-16,-17,-7,8
MZ,Mozambique,,,,,,2020-07-30,-7,4,-14,-17,-9,8
MZ,Mozambique,,,,,,2020-07-31,-14,1,-19,-17,-12,7
MZ,Mozambique,,,,,,2020-08-01,-6,10,-21,-16,-1,4
MZ,Mozambique,,,,,,2020-08-02,-15,0,-24,-25,3,7
MZ,Mozambique,,,,,,2020-08-03,-6,3,-16,-18,-1,6
MZ,Mozambique,,,,,,2020-08-04,-9,-1,-15,-20,-5,8
MZ,Mozambique,,,,,,2020-08-05,-9,1,-16,-20,-5,7
MZ,Mozambique,,,,,,2020-08-06,-8,2,-17,-18,-7,7
MZ,Mozambique,,,,,,2020-08-07,-10,3,-16,-17,-3,6
MZ,Mozambique,,,,,,2020-08-08,-5,10,-19,-14,3,4
MZ,Mozambique,,,,,,2020-08-09,-13,0,-22,-27,5,6
MZ,Mozambique,,,,,,2020-08-10,-5,4,-15,-19,0,5
MZ,Mozambique,,,,,,2020-08-11,-10,-2,-17,-23,-4,7
MZ,Mozambique,,,,,,2020-08-12,-9,0,-15,-19,-5,6
MZ,Mozambique,,,,,,2020-08-13,-10,-2,-15,-20,-7,7
MZ,Mozambique,,,,,,2020-08-14,-9,2,-16,-19,-2,5
MZ,Mozambique,,,,,,2020-08-15,-5,8,-17,-15,3,3
MZ,Mozambique,,,,,,2020-08-16,-14,1,-19,-26,6,6
MZ,Mozambique,,,,,,2020-08-17,-9,-2,-17,-21,0,5
MZ,Mozambique,,,,,,2020-08-18,-10,-5,-14,-23,-3,6
MZ,Mozambique,,,,,,2020-08-19,-9,-1,-15,-20,-6,6
MZ,Mozambique,,,,,,2020-08-20,-10,-4,-19,-19,-11,7
MZ,Mozambique,,,,,,2020-08-21,-9,7,-19,-19,-4,6
MZ,Mozambique,,,,,,2020-08-22,-2,14,-19,-13,0,3
MZ,Mozambique,,,,,,2020-08-23,-10,1,-21,-25,4,5
MZ,Mozambique,,,,,,2020-08-24,-2,7,-11,-18,0,4
MZ,Mozambique,,,,,,2020-08-25,-6,2,-14,-17,-4,6
MZ,Mozambique,,,,,,2020-08-26,-6,3,-14,-15,-5,5
MZ,Mozambique,,,,,,2020-08-27,-4,3,-13,-15,-6,6
MZ,Mozambique,,,,,,2020-08-28,-6,7,-16,-18,-4,4
MZ,Mozambique,,,,,,2020-08-29,-4,6,-19,-15,-1,2
MZ,Mozambique,,,,,,2020-08-30,-18,-10,-25,-28,-2,6
MZ,Mozambique,,,,,,2020-08-31,-7,-4,-17,-21,-2,6
MZ,Mozambique,,,,,,2020-09-01,-11,-8,-19,-19,-6,8
MZ,Mozambique,,,,,,2020-09-02,-8,-4,-15,-17,-6,7
MZ,Mozambique,,,,,,2020-09-03,-5,-3,-17,-18,-7,7
MZ,Mozambique,,,,,,2020-09-04,-5,7,-15,-17,-4,6
MZ,Mozambique,,,,,,2020-09-05,-1,6,-17,-17,-3,3
MZ,Mozambique,,,,,,2020-09-06,-10,-2,-16,-24,-3,5
MZ,Mozambique,,,,,,2020-09-07,-28,-34,-28,-37,-64,14
MZ,Mozambique,,,,,,2020-09-08,-7,-5,-11,-18,-5,6
MZ,Mozambique,,,,,,2020-09-09,-8,-8,-12,-18,-7,7
MZ,Mozambique,,,,,,2020-09-10,-5,-8,-14,-16,-8,7
MZ,Mozambique,,,,,,2020-09-11,-9,2,-18,-21,-5,7
MZ,Mozambique,,,,,,2020-09-12,-4,-2,-20,-20,-3,5
MZ,Mozambique,,,,,,2020-09-13,-14,-12,-23,-27,-7,7
MZ,Mozambique,,,,,,2020-09-14,-6,-11,-13,-21,-2,7
MZ,Mozambique,,,,,,2020-09-15,-10,-13,-14,-19,-5,9
MZ,Mozambique,,,,,,2020-09-16,-10,-12,-14,-17,-8,8
MZ,Mozambique,,,,,,2020-09-17,-11,-13,-18,-19,-9,9
MZ,Mozambique,,,,,,2020-09-18,-10,1,-17,-20,-4,8
MZ,Mozambique,,,,,,2020-09-19,-5,-2,-19,-16,-2,5
MZ,Mozambique,,,,,,2020-09-20,-16,-16,-24,-29,-12,7
MZ,Mozambique,,,,,,2020-09-21,-12,-13,-16,-25,-7,7
MZ,Mozambique,,,,,,2020-09-22,-16,-11,-18,-22,-9,8
MZ,Mozambique,,,,,,2020-09-23,-14,-3,-16,-19,-12,7
MZ,Mozambique,,,,,,2020-09-24,-2,11,-12,-12,-13,3
MZ,Mozambique,,,,,,2020-09-25,-36,-21,-30,-37,-67,13
MZ,Mozambique,,,,,,2020-09-26,-14,1,-16,-23,-16,4
MZ,Mozambique,,,,,,2020-09-27,-23,-12,-21,-29,-17,7
MZ,Mozambique,,,,,,2020-09-28,-13,-4,-14,-22,-7,6
MZ,Mozambique,,,,,,2020-09-29,-18,-8,-18,-21,-9,8
MZ,Mozambique,,,,,,2020-09-30,-18,-7,-22,-23,-14,5
MZ,Mozambique,,,,,,2020-10-01,-20,-9,-25,-24,-16,2
MZ,Mozambique,,,,,,2020-10-02,-21,5,-26,-25,-13,2
MZ,Mozambique,,,,,,2020-10-03,-14,2,-28,-24,-19,0
MZ,Mozambique,,,,,,2020-10-04,-23,-11,-28,-32,-30,1
MZ,Mozambique,,,,,,2020-10-05,-40,-40,-44,-44,-73,10
MZ,Mozambique,,,,,,2020-10-06,-18,-7,-20,-21,-13,1
MZ,Mozambique,,,,,,2020-10-07,-17,-8,-21,-23,-13,2
MZ,Mozambique,,,,,,2020-10-08,-13,-7,-21,-19,-10,4
MZ,Mozambique,,,,,,2020-10-09,-15,5,-24,-21,-6,4
MZ,Mozambique,,,,,,2020-10-10,-14,-5,-29,-25,-10,4
MZ,Mozambique,,,,,,2020-10-11,-32,-23,-37,-35,-23,10
MZ,Mozambique,,,,,,2020-10-12,-16,-12,-25,-27,-9,6
MZ,Mozambique,,,,,,2020-10-13,-18,-11,-21,-19,-8,5
MZ,Mozambique,,,,,,2020-10-14,-18,-8,-23,-18,-9,5
MZ,Mozambique,,,,,,2020-10-15,-17,-5,-24,-17,-8,5
MZ,Mozambique,,,,,,2020-10-16,-18,9,-25,-18,-5,5
MZ,Mozambique,,,,,,2020-10-17,-17,-1,-29,-19,-10,4
MZ,Mozambique,,,,,,2020-10-18,-25,-11,-29,-26,-20,6
MZ,Mozambique,,,,,,2020-10-19,-18,-7,-22,-20,-5,5
MZ,Mozambique,,,,,,2020-10-20,-20,-10,-23,-21,-7,6
MZ,Mozambique,,,,,,2020-10-21,-16,-4,-19,-19,-8,5
MZ,Mozambique,,,,,,2020-10-22,-12,-1,-15,-17,-8,4
MZ,Mozambique,,,,,,2020-10-23,-11,19,-14,-18,-5,3
MZ,Mozambique,,,,,,2020-10-24,-7,13,-14,-15,-10,0
MZ,Mozambique,,,,,,2020-10-25,-16,-2,-21,-25,-21,3
MZ,Mozambique,,,,,,2020-10-26,-8,3,-11,-18,-3,2
MZ,Mozambique,,,,,,2020-10-27,-12,0,-13,-16,-6,4
MZ,Mozambique,,,,,,2020-10-28,-12,-2,-17,-17,-8,3
MZ,Mozambique,,,,,,2020-10-29,-11,-3,-21,-15,-9,4
MZ,Mozambique,,,,,,2020-10-30,-12,12,-23,-17,-6,3
MZ,Mozambique,,,,,,2020-10-31,-11,5,-25,-20,-14,1
MZ,Mozambique,,,,,,2020-11-01,-22,-8,-31,-26,-23,6
MZ,Mozambique,,,,,,2020-11-02,-10,-4,-19,-18,-5,3
MZ,Mozambique,,,,,,2020-11-03,-15,-6,-19,-15,-7,4
MZ,Mozambique,,,,,,2020-11-04,-16,-6,-19,-16,-8,3
MZ,Mozambique,,,,,,2020-11-05,-19,-10,-21,-15,-9,4
MZ,Mozambique,,,,,,2020-11-06,-16,5,-23,-17,-6,2
MZ,Mozambique,,,,,,2020-11-07,-13,-2,-20,-19,-12,1
MZ,Mozambique,,,,,,2020-11-08,-21,-15,-23,-29,-24,3
MZ,Mozambique,,,,,,2020-11-09,-14,-8,-17,-18,-6,1
MZ,Mozambique,,,,,,2020-11-10,-30,-25,-32,-31,-41,10
MZ,Mozambique,,,,,,2020-11-11,-19,-10,-20,-18,-8,4
MZ,Mozambique,,,,,,2020-11-12,-16,-9,-19,-15,-8,4
MZ,Mozambique,,,,,,2020-11-13,-16,6,-19,-16,-4,3
MZ,Mozambique,,,,,,2020-11-14,-13,-4,-21,-22,-11,2
MZ,Mozambique,,,,,,2020-11-15,-21,-15,-27,-28,-23,4
MZ,Mozambique,,,,,,2020-11-16,-15,-9,-18,-22,-2,2
MZ,Mozambique,,,,,,2020-11-17,-20,-13,-18,-22,-6,4
MZ,Mozambique,,,,,,2020-11-18,-19,-12,-21,-17,-7,3
MZ,Mozambique,,,,,,2020-11-19,-17,-11,-21,-17,-7,4
MZ,Mozambique,,,,,,2020-11-20,-14,9,-22,-15,-3,2
MZ,Mozambique,,,,,,2020-11-21,-8,4,-21,-19,-10,1
MZ,Mozambique,,,,,,2020-11-22,-17,-8,-26,-26,-20,4
MZ,Mozambique,,,,,,2020-11-23,-12,-6,-17,-18,-2,2
MZ,Mozambique,,,,,,2020-11-24,-14,-7,-17,-19,-5,3
MZ,Mozambique,,,,,,2020-11-25,-13,-1,-17,-14,-5,3
MZ,Mozambique,,,,,,2020-11-26,-8,2,-15,-11,-5,2
MZ,Mozambique,,,,,,2020-11-27,-7,20,-16,-13,-3,1
MZ,Mozambique,,,,,,2020-11-28,-2,11,-16,-14,-10,-1
MZ,Mozambique,,,,,,2020-11-29,-16,-5,-26,-22,-22,3
MZ,Mozambique,,,,,,2020-11-30,-10,-1,-18,-16,0,1
MZ,Mozambique,,,,,,2020-12-01,-15,-5,-20,-19,-3,3
MZ,Mozambique,,,,,,2020-12-02,-14,-3,-20,-16,-5,1
MZ,Mozambique,,,,,,2020-12-03,-9,0,-16,-9,-4,3
MZ,Mozambique,,,,,,2020-12-04,-9,16,-18,-11,0,1
MZ,Mozambique,,,,,,2020-12-05,-9,2,-26,-18,-10,2
MZ,Mozambique,,,,,,2020-12-06,-16,-7,-26,-22,-23,4
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-15,,,,,10,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-17,,,,,22,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-18,,,,,21,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-19,,,,,15,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-20,,,,,16,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-21,,,,,20,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-22,,,,,17,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-24,,,,,24,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-25,,,,,22,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-26,,,,,16,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-27,,,,,12,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-28,,,,,16,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-02-29,,,,,15,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-02,,,,,26,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-03,,,,,21,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-04,,,,,20,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-05,,,,,18,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-06,,,,,25,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-07,,,,,20,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-09,,,,,28,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-10,,,,,28,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-11,,,,,23,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-12,,,,,22,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-13,,,,,27,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-14,,,,,13,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-16,,,,,30,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-17,,,,,30,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-18,,,,,24,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-19,,,,,18,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-20,,,,,25,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-21,,,,,15,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-23,,,,,17,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-24,,,,,10,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-25,,,,,7,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-26,,,-17,,5,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-27,,,,,4,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-28,,,,,3,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-30,,,,,1,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-03-31,,,,,4,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-01,,,,,-5,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-02,,,-27,,-4,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-03,,,-39,,-6,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-04,,,-36,,-3,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-05,,,-46,,,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-06,,,,,-3,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-07,,,-43,,-39,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-08,,,,,-11,
MZ,Mozambique,Cabo Delgado Province,,,MZ-P,,2020-04-09,,,-43,,-13,
