country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
TW,Taiwan,,,,,,2020-07-01,-13,3,-11,-15,2,2
TW,Taiwan,,,,,,2020-07-02,-14,-3,-25,-18,0,0
TW,Taiwan,,,,,,2020-07-03,-3,10,-5,-11,-3,2
TW,Taiwan,,,,,,2020-07-04,-3,11,-2,-15,0,1
TW,Taiwan,,,,,,2020-07-05,-1,12,13,-15,-8,2
TW,Taiwan,,,,,,2020-07-06,-4,15,-1,-13,-3,2
TW,Taiwan,,,,,,2020-07-07,-6,13,2,-13,0,2
TW,Taiwan,,,,,,2020-07-08,-8,5,2,-12,1,2
TW,Taiwan,,,,,,2020-07-09,-6,4,-6,-14,-1,-1
TW,Taiwan,,,,,,2020-07-10,-1,10,1,-8,-4,2
TW,Taiwan,,,,,,2020-07-11,-2,9,3,-12,-3,1
TW,Taiwan,,,,,,2020-07-12,1,11,17,-11,-10,0
TW,Taiwan,,,,,,2020-07-13,-4,9,1,-13,-4,2
TW,Taiwan,,,,,,2020-07-14,-3,7,2,-11,0,2
TW,Taiwan,,,,,,2020-07-15,-5,13,1,-11,-5,3
TW,Taiwan,,,,,,2020-07-16,0,11,-1,-12,-7,0
TW,Taiwan,,,,,,2020-07-17,2,12,10,-8,-10,3
TW,Taiwan,,,,,,2020-07-18,0,13,9,-10,-3,0
TW,Taiwan,,,,,,2020-07-19,3,11,20,-9,-11,0
TW,Taiwan,,,,,,2020-07-20,-1,12,2,-11,-9,3
TW,Taiwan,,,,,,2020-07-21,-2,12,6,-12,-5,2
TW,Taiwan,,,,,,2020-07-22,-4,11,8,-10,-3,2
TW,Taiwan,,,,,,2020-07-23,-2,6,-2,-12,-5,-1
TW,Taiwan,,,,,,2020-07-24,1,9,8,-8,-9,3
TW,Taiwan,,,,,,2020-07-25,0,9,6,-10,-5,0
