cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered	statename
"Macomb"	"Michigan"	"US"	"2020-03-31"	47.631976530000000	0E-15	853	38	0	"Michigan"
"Houghton"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Alger"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Montcalm"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	3	0	0	"Michigan"
"Cheboygan"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Oceana"	"Michigan"	"US"	"2020-03-29"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Mason"	"Michigan"	"US"	"2020-03-25"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Eaton"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	2	0	0	"Michigan"
"St. Clair"	"Michigan"	"US"	"2020-03-31"	47.631976530000000	0E-15	32	0	0	"Michigan"
"Cass"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	6	1	0	"Michigan"
"Jackson"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Allegan"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Livingston"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	121	2	0	"Michigan"
"Isabella"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Wexford"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Schoolcraft"	"Michigan"	"US"	"2020-03-29"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Oakland"	"Michigan"	"US"	"2020-03-31"	47.631976530000000	0E-15	1591	70	0	"Michigan"
"Ingham"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	32	0	0	"Michigan"
"Ottawa"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	18	0	0	"Michigan"
"Charlevoix"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	5	0	0	"Michigan"
"Hillsdale"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	5	0	0	"Michigan"
"Sanilac"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Washtenaw"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	42	0	0	"Michigan"
"Iron"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Bay"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	18	0	0	"Michigan"
"Tuscola"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	4	1	0	"Michigan"
"Baraga"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Bay"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	4	0	0	"Michigan"
"Kalkaska"	"Michigan"	"US"	"2020-03-31"	47.631976530000000	0E-15	7	1	0	"Michigan"
"Mackinac"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Ogemaw"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Genesee"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	150	7	0	"Michigan"
"Lake"	"Michigan"	"US"	"2020-03-24"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Roscommon"	"Michigan"	"US"	"2020-03-25"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Berrien"	"Michigan"	"US"	"2020-04-02"	47.631976530000000	0E-15	40	1	0	"Michigan"
"Emmet"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	4	0	0	"Michigan"
"Monroe"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	95	0	0	"Michigan"
"Presque Isle"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Barry"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Clinton"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Oscoda"	"Michigan"	"US"	"2020-03-25"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Benzie"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Montmorency"	"Michigan"	"US"	"2020-03-29"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Lapeer"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Van Buren"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Arenac"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Oceana"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Ionia"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Mecosta"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	4	1	0	"Michigan"
"Iosco"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Kent"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	41	1	0	"Michigan"
"Shiawassee"	"Michigan"	"US"	"2020-03-25"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Gladwin"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Muskegon"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	7	2	0	"Michigan"
"Roscommon"	"Michigan"	"US"	"2020-03-31"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Gratiot"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Calhoun"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Oscoda"	"Michigan"	"US"	"2020-03-24"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Keweenaw"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Midland"	"Michigan"	"US"	"2020-03-24"	47.631976530000000	0E-15	5	0	0	"Michigan"
"Antrim"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Lenawee"	"Michigan"	"US"	"2020-03-27"	47.631976530000000	0E-15	8	0	0	"Michigan"
"Saginaw"	"Michigan"	"US"	"2020-03-23"	47.631976530000000	0E-15	2	0	0	"Michigan"
"Huron"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	3	0	0	"Michigan"
"Wayne"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	3195	83	0	"Michigan"
"Marquette"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	3	0	0	"Michigan"
"Unassigned"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	47	0	0	"Michigan"
"Alcona"	"Michigan"	"US"	"2020-03-30"	47.631976530000000	0E-15	0	0	0	"Michigan"
"St. Joseph"	"Michigan"	"US"	"2020-03-29"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Ontonagon"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	0	0	0	"Michigan"
"Leelanau"	"Michigan"	"US"	"2020-03-25"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Chippewa"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	1	0	0	"Michigan"
"Lincoln"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Renville"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Steele"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Yellow Medicine"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Murray"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	89	0	0	"Minnesota"
"Hubbard"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	24	1	0	"Minnesota"
"Koochiching"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Dakota"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	21	0	0	"Minnesota"
"Brown"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	218	5	0	"Minnesota"
"Benton"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Koochiching"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Morrison"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Polk"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Norman"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Norman"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Kandiyohi"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"St. Louis"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	12	0	0	"Minnesota"
"Steele"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	57	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	76	1	0	"Minnesota"
"Meeker"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Murray"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Unassigned"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	0	11	0	"Minnesota"
"Houston"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Big Stone"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Carlton"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Martin"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	18	0	0	"Minnesota"
"Freeborn"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Itasca"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Benton"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Murray"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Traverse"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Unassigned"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	0	8	0	"Minnesota"
"Anoka"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	23	0	0	"Minnesota"
"Sibley"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Sibley"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	56	2	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Cook"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Redwood"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Nicollet"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Aitkin"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Kittson"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Big Stone"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	42	2	0	"Minnesota"
"Wilkin"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Kandiyohi"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Marshall"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Sherburne"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Brown"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Otter Tail"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Pope"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Meeker"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Jackson"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	15	0	0	"Minnesota"
"Cook"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Chippewa"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Martin"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	25	2	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	47	0	0	"Minnesota"
"Waseca"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Hennepin"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	111	0	0	"Minnesota"
"Nicollet"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Cook"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lake"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Jackson"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	29	0	0	"Minnesota"
(null)	"Minnesota"	"US"	"2020-03-10"	45.694500000000000	-93.900192000000000	3	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Wabasha"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Washington"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Dakota"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	25	0	0	"Minnesota"
"Nicollet"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Swift"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mahnomen"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Winona"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	66	0	0	"Minnesota"
"Pine"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Grant"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Chisago"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Big Stone"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Pope"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Anoka"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	12	0	0	"Minnesota"
"Roseau"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	12	0	0	"Minnesota"
"Clearwater"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Le Sueur"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Scott"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Mille Lacs"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Ramsey"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	67	2	0	"Minnesota"
"Otter Tail"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mower"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	6	0	0	"Minnesota"
"Benton"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"St. Louis"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Washington"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	34	0	0	"Minnesota"
"Crow Wing"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Mille Lacs"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Swift"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lake"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Crow Wing"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Dodge"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Pine"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Kanabec"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Murray"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Morrison"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Stearns"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Lac qui Parle"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Dakota"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	18	0	0	"Minnesota"
"Fillmore"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	9	0	0	"Minnesota"
"McLeod"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wilkin"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	1	0	0	"Minnesota"
(null)	"Minnesota"	"US"	"2020-03-14"	45.694500000000000	-93.900192000000000	21	0	0	"Minnesota"
"Lake of the Woods"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Hubbard"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Wright"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	4	0	0	"Minnesota"
"Lake"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cass"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Rock"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	10	0	0	"Minnesota"
"Le Sueur"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	18	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Benton"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	8	0	0	"Minnesota"
"Kandiyohi"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Carlton"	"Minnesota"	"US"	"2020-04-03"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Dodge"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Anoka"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Yellow Medicine"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Itasca"	"Minnesota"	"US"	"2020-04-01"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Swift"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Pipestone"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Goodhue"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Lac qui Parle"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"McLeod"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Douglas"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Clay"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Faribault"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Beltrami"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Brown"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	2	0	0	"Minnesota"
"Blue Earth"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	7	0	0	"Minnesota"
"Lyon"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cook"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Olmsted"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	16	0	0	"Minnesota"
"Carver"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	9	0	0	"Minnesota"
"Kanabec"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Nicollet"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	3	0	0	"Minnesota"
"Koochiching"	"Minnesota"	"US"	"2020-03-23"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Big Stone"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	1	0	0	"Minnesota"
"Swift"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Crow Wing"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Morrison"	"Minnesota"	"US"	"2020-03-30"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Kandiyohi"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"Cottonwood"	"Minnesota"	"US"	"2020-03-22"	48.777541060000000	0E-15	0	0	0	"Minnesota"
"St. Louis"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	5	0	0	"Minnesota"
"Renville"	"Minnesota"	"US"	"2020-03-31"	48.777541060000000	0E-15	1	0	0	"Minnesota"
