cnty	ProvinceState	CountryRegion	reportdt	latfill	longfill	confirmed	deaths	recovered
(null)	(null)	"San Marino"	"2020-04-03"	43.942400000000000	12.457800000000000	245	30	21
"Bradford"	"Florida"	"US"	"2020-03-29"	30.867474790000000	0E-15	1	0	0
"Autauga"	"Alabama"	"US"	"2020-03-24"	34.901718750000000	0E-15	1	0	0
"Wilkes"	"North Carolina"	"US"	"2020-03-23"	36.493608620000000	0E-15	0	0	0
"Duchesne"	"Utah"	"US"	"2020-04-02"	41.723305870000000	0E-15	1	0	0
"Pendleton"	"West Virginia"	"US"	"2020-04-03"	40.519438590000000	-77.860141470000000	1	0	0
"Johnson"	"Arkansas"	"US"	"2020-03-31"	36.381771050000000	0E-15	1	0	0
"Coryell"	"Texas"	"US"	"2020-03-27"	36.278291050000000	-93.744088130000000	1	0	0
"Genesee"	"New York"	"US"	"2020-03-30"	44.745309050000000	0E-15	9	0	0
"Tazewell"	"Illinois"	"US"	"2020-03-31"	42.365423730000000	0E-15	4	0	0
"Copiah"	"Mississippi"	"US"	"2020-03-31"	34.880844630000000	0E-15	9	0	0
"Henderson"	"North Carolina"	"US"	"2020-03-27"	36.493608620000000	0E-15	7	0	0
"Bon Homme"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	1	0	0
"Delaware"	"Ohio"	"US"	"2020-04-01"	41.708603320000000	-80.748302180000000	47	1	0
"Barnes"	"North Dakota"	"US"	"2020-03-30"	48.814938700000006	0E-15	2	0	0
"Glynn"	"Georgia"	"US"	"2020-03-24"	34.913691880000000	0E-15	5	0	0
"Queens"	"New York"	"US"	"2020-03-22"	44.745309050000000	0E-15	0	0	0
"Adams"	"Ohio"	"US"	"2020-03-29"	41.708603320000000	-80.748302180000000	0	0	0
"Yadkin"	"North Carolina"	"US"	"2020-04-01"	36.493608620000000	0E-15	3	0	0
(null)	(null)	"Netherlands"	"2020-03-14"	52.132600000000000	5.291300000000000	959	12	2
"Delaware"	"New York"	"US"	"2020-03-29"	44.745309050000000	0E-15	8	0	0
"Beaver"	"Pennsylvania"	"US"	"2020-03-28"	41.992538290000000	-75.032081060000000	22	0	0
"Brunswick"	"North Carolina"	"US"	"2020-03-22"	36.493608620000000	0E-15	6	0	0
"San Patricio"	"Texas"	"US"	"2020-03-29"	36.278291050000000	-93.744088130000000	2	0	0
"Union"	"South Dakota"	"US"	"2020-03-25"	45.770749150000000	-96.655782800000000	0	0	0
"Anoka"	"Minnesota"	"US"	"2020-03-24"	48.777541060000000	0E-15	7	0	0
"Guilford"	"North Carolina"	"US"	"2020-03-30"	36.493608620000000	0E-15	44	0	0
(null)	(null)	"Netherlands"	"2020-03-01"	52.132600000000000	5.291300000000000	10	0	0
"Ocean"	"New Jersey"	"US"	"2020-03-26"	41.138915920000000	0E-15	389	1	0
"Arenac"	"Michigan"	"US"	"2020-04-03"	47.631976530000000	0E-15	2	0	0
"Whitman"	"Washington"	"US"	"2020-04-02"	48.822279760000000	0E-15	11	0	0
(null)	"Anhui"	"China"	"2020-02-18"	31.825700000000000	117.226400000000000	982	6	361
"Logan"	"North Dakota"	"US"	"2020-03-25"	48.814938700000006	0E-15	0	0	0
"Dutchess"	"New York"	"US"	"2020-03-30"	44.745309050000000	0E-15	392	2	0
"Cuming"	"Nebraska"	"US"	"2020-03-22"	42.899727400000000	0E-15	0	0	0
"Atoka"	"Oklahoma"	"US"	"2020-03-23"	36.835326550000000	0E-15	0	0	0
"Iron"	"Utah"	"US"	"2020-04-03"	41.723305870000000	0E-15	10	0	0
"Moore"	"Tennessee"	"US"	"2020-03-27"	36.556065290000000	0E-15	0	0	0
(null)	"Anhui"	"China"	"2020-03-02"	31.825700000000000	117.226400000000000	990	6	917
"Worth"	"Iowa"	"US"	"2020-03-24"	43.381078620000000	0E-15	0	0	0
"Livingston"	"New York"	"US"	"2020-03-22"	44.745309050000000	0E-15	2	0	0
(null)	"Anhui"	"China"	"2020-01-23"	31.825700000000000	117.226400000000000	9	0	0
"Brown"	"Texas"	"US"	"2020-03-26"	36.278291050000000	-93.744088130000000	3	0	0
"Tripp"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	0	0	0
"Craig"	"Oklahoma"	"US"	"2020-03-22"	36.835326550000000	0E-15	0	0	0
"Harlan"	"Nebraska"	"US"	"2020-03-25"	42.899727400000000	0E-15	0	0	0
"Monroe"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0
"Calcasieu"	"Louisiana"	"US"	"2020-03-27"	32.831210590000000	0E-15	22	1	0
"Pike"	"Pennsylvania"	"US"	"2020-03-27"	41.992538290000000	-75.032081060000000	23	0	0
"Smith"	"Mississippi"	"US"	"2020-04-01"	34.880844630000000	0E-15	1	0	0
"Franklin"	"Pennsylvania"	"US"	"2020-03-24"	41.992538290000000	-75.032081060000000	3	0	0
"Lincoln"	"Colorado"	"US"	"2020-03-27"	40.875954120000000	0E-15	0	0	0
"Saline"	"Illinois"	"US"	"2020-03-24"	42.365423730000000	0E-15	0	0	0
"Kosciusko"	"Indiana"	"US"	"2020-03-24"	41.644238680000000	0E-15	0	0	0
"Comanche"	"Kansas"	"US"	"2020-03-29"	39.827996320000000	-94.763782250000000	0	0	0
"Aleutians West"	"Alaska"	"US"	"2020-03-28"	69.314792160000000	0E-15	0	0	0
"Ray"	"Missouri"	"US"	"2020-03-27"	40.479455880000000	0E-15	1	0	0
"Davis"	"Utah"	"US"	"2020-03-23"	41.723305870000000	0E-15	29	1	0
"Clark"	"Kansas"	"US"	"2020-03-27"	39.827996320000000	-94.763782250000000	0	0	0
"Jim Hogg"	"Texas"	"US"	"2020-03-26"	36.278291050000000	-93.744088130000000	0	0	0
"Williamsburg"	"South Carolina"	"US"	"2020-03-30"	35.051222510000000	-78.995552930000000	2	0	0
"Humboldt"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	0	0	0
"Hampshire"	"Massachusetts"	"US"	"2020-03-30"	42.668762600000000	0E-15	46	0	0
(null)	(null)	"Venezuela"	"2020-03-25"	6.423800000000000	-66.589700000000000	91	0	15
"Buncombe"	"North Carolina"	"US"	"2020-03-28"	36.493608620000000	0E-15	17	0	0
"Lincoln"	"Idaho"	"US"	"2020-04-01"	48.766847610000000	-111.205677300000000	3	0	0
"Coffee"	"Tennessee"	"US"	"2020-03-30"	36.556065290000000	0E-15	1	0	0
"Hardin"	"Kentucky"	"US"	"2020-03-30"	38.970651420000000	0E-15	5	0	0
(null)	(null)	"Antigua and Barbuda"	"2020-04-02"	17.060800000000000	-61.796400000000000	9	0	0
"Jasper"	"Texas"	"US"	"2020-04-02"	36.278291050000000	-93.744088130000000	2	0	0
"Dawson"	"Nebraska"	"US"	"2020-03-30"	42.899727400000000	0E-15	1	0	0
(null)	"Gansu"	"China"	"2020-03-19"	37.809900000000000	103.834300000000000	134	2	91
(null)	(null)	"Algeria"	"2020-02-25"	28.033900000000000	1.659600000000000	6	0	0
"Hood"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Bracken"	"Kentucky"	"US"	"2020-03-27"	38.970651420000000	0E-15	0	0	0
"Waseca"	"Minnesota"	"US"	"2020-03-26"	48.777541060000000	0E-15	2	0	0
"Clay"	"Nebraska"	"US"	"2020-03-23"	42.899727400000000	0E-15	0	0	0
"Kalkaska"	"Michigan"	"US"	"2020-04-02"	47.631976530000000	0E-15	7	1	0
"Haralson"	"Georgia"	"US"	"2020-04-01"	34.913691880000000	0E-15	5	0	0
"Dubois"	"Indiana"	"US"	"2020-03-26"	41.644238680000000	0E-15	1	0	0
(null)	(null)	"Trinidad and Tobago"	"2020-03-27"	10.691800000000000	-61.222500000000000	66	2	1
"Sullivan"	"Pennsylvania"	"US"	"2020-03-29"	41.992538290000000	-75.032081060000000	0	0	0
"Nicholas"	"West Virginia"	"US"	"2020-03-22"	40.519438590000000	-77.860141470000000	0	0	0
"Trousdale"	"Tennessee"	"US"	"2020-03-29"	36.556065290000000	0E-15	1	0	0
"Harris"	"Georgia"	"US"	"2020-03-22"	34.913691880000000	0E-15	0	0	0
"Sumter"	"Georgia"	"US"	"2020-03-27"	34.913691880000000	0E-15	10	0	0
"Graham"	"Arizona"	"US"	"2020-03-28"	35.838834290000000	0E-15	2	0	0
"St. Charles"	"Louisiana"	"US"	"2020-04-03"	32.831210590000000	0E-15	210	11	0
"Roanoke"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	2	0	0
"Barry"	"Missouri"	"US"	"2020-03-25"	40.479455880000000	0E-15	0	0	0
"Jackson"	"Texas"	"US"	"2020-03-29"	36.278291050000000	-93.744088130000000	1	0	0
"Barry"	"Michigan"	"US"	"2020-04-01"	47.631976530000000	0E-15	2	0	0
"Cerro Gordo"	"Iowa"	"US"	"2020-03-28"	43.381078620000000	0E-15	4	0	0
"Prowers"	"Colorado"	"US"	"2020-03-22"	40.875954120000000	0E-15	0	0	0
"Davison"	"South Dakota"	"US"	"2020-03-25"	45.770749150000000	-96.655782800000000	2	0	0
"Latah"	"Idaho"	"US"	"2020-03-30"	48.766847610000000	-111.205677300000000	0	0	0
"Fallon"	"Montana"	"US"	"2020-03-30"	48.784200290000000	0E-15	0	0	0
"Los Angeles"	"California"	"US"	"2020-03-29"	41.742282750000000	0E-15	1829	32	0
"Sharkey"	"Mississippi"	"US"	"2020-03-22"	34.880844630000000	0E-15	0	0	0
"Washita"	"Oklahoma"	"US"	"2020-03-30"	36.835326550000000	0E-15	0	0	0
"Madera"	"California"	"US"	"2020-03-27"	41.742282750000000	0E-15	10	0	0
"Blaine"	"Oklahoma"	"US"	"2020-03-27"	36.835326550000000	0E-15	0	0	0
"Bonner"	"Idaho"	"US"	"2020-03-29"	48.766847610000000	-111.205677300000000	1	0	0
"Fulton"	"Pennsylvania"	"US"	"2020-03-26"	41.992538290000000	-75.032081060000000	0	0	0
(null)	"Channel Islands"	"United Kingdom"	"2020-03-21"	49.372300000000000	-2.364351000000000	32	0	0
"Potter"	"Pennsylvania"	"US"	"2020-03-29"	41.992538290000000	-75.032081060000000	2	0	0
"McCone"	"Montana"	"US"	"2020-03-28"	48.784200290000000	0E-15	0	0	0
(null)	"Davis County, UT"	"US"	"2020-03-07"	40.962900000000000	-112.095300000000000	3	0	0
"Edgar"	"Illinois"	"US"	"2020-03-24"	42.365423730000000	0E-15	0	0	0
(null)	"Sichuan"	"China"	"2020-02-22"	30.617100000000000	102.710300000000000	526	3	250
"Ellis"	"Kansas"	"US"	"2020-03-28"	39.827996320000000	-94.763782250000000	0	0	0
"Oneida"	"Wisconsin"	"US"	"2020-04-01"	46.528687680000000	0E-15	3	0	0
"Franklin"	"Vermont"	"US"	"2020-03-27"	44.856276050000000	0E-15	6	0	0
"Scott"	"Iowa"	"US"	"2020-03-30"	43.381078620000000	0E-15	16	0	0
"Sandusky"	"Ohio"	"US"	"2020-03-31"	41.708603320000000	-80.748302180000000	4	0	0
(null)	(null)	"Moldova"	"2020-03-26"	47.411600000000000	28.369900000000000	177	1	2
"Washington"	"Mississippi"	"US"	"2020-03-24"	34.880844630000000	0E-15	5	0	0
"Armstrong"	"Pennsylvania"	"US"	"2020-03-24"	41.992538290000000	-75.032081060000000	1	0	0
"Faulk"	"South Dakota"	"US"	"2020-03-29"	45.770749150000000	-96.655782800000000	1	0	0
"Roberts"	"South Dakota"	"US"	"2020-03-23"	45.770749150000000	-96.655782800000000	0	0	0
"Crawford"	"Illinois"	"US"	"2020-03-28"	42.365423730000000	0E-15	0	0	0
"Fairfax"	"Virginia"	"US"	"2020-03-31"	39.201725820000000	0E-15	244	2	0
"Barber"	"Kansas"	"US"	"2020-03-24"	39.827996320000000	-94.763782250000000	0	0	0
"Benson"	"North Dakota"	"US"	"2020-03-27"	48.814938700000006	0E-15	0	0	0
(null)	(null)	"Namibia"	"2020-03-23"	-22.957600000000000	18.490400000000000	4	0	0
"Crockett"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Freeborn"	"Minnesota"	"US"	"2020-04-02"	48.777541060000000	0E-15	5	0	0
"Grant"	"New Mexico"	"US"	"2020-03-24"	36.605697020000000	-103.346887599999990	0	0	0
"Blair"	"Pennsylvania"	"US"	"2020-03-28"	41.992538290000000	-75.032081060000000	2	0	0
(null)	(null)	"Philippines"	"2020-03-12"	13.000000000000000	122.000000000000000	52	2	2
"Richland"	"South Carolina"	"US"	"2020-03-22"	35.051222510000000	-78.995552930000000	29	0	0
(null)	"Prince Edward Island"	"Canada"	"2020-03-24"	46.510700000000000	-63.416800000000000	3	0	0
"Clatsop"	"Oregon"	"US"	"2020-04-02"	45.997128890000000	-117.183537999999980	3	0	0
"Kershaw"	"South Carolina"	"US"	"2020-03-26"	35.051222510000000	-78.995552930000000	63	1	0
"Gates"	"North Carolina"	"US"	"2020-03-24"	36.493608620000000	0E-15	0	0	0
"Adams"	"Colorado"	"US"	"2020-03-25"	40.875954120000000	0E-15	27	0	0
"Cottonwood"	"Minnesota"	"US"	"2020-03-28"	48.777541060000000	0E-15	0	0	0
"Shelby"	"Missouri"	"US"	"2020-03-24"	40.479455880000000	0E-15	0	0	0
"Greene"	"Missouri"	"US"	"2020-03-30"	40.479455880000000	0E-15	48	4	0
"Clark"	"Wisconsin"	"US"	"2020-03-22"	46.528687680000000	0E-15	0	0	0
"Marshall"	"Mississippi"	"US"	"2020-04-03"	34.880844630000000	0E-15	19	1	0
"Sussex"	"Virginia"	"US"	"2020-04-01"	39.201725820000000	0E-15	1	0	0
"Jackson"	"Illinois"	"US"	"2020-03-24"	42.365423730000000	0E-15	1	0	0
(null)	(null)	"Senegal"	"2020-03-21"	14.497400000000000	-14.452400000000000	47	0	5
"Orange"	"Vermont"	"US"	"2020-04-02"	44.856276050000000	0E-15	4	0	0
"Forsyth"	"North Carolina"	"US"	"2020-03-30"	36.493608620000000	0E-15	40	0	0
"Rowan"	"North Carolina"	"US"	"2020-04-01"	36.493608620000000	0E-15	24	1	0
(null)	"Gansu"	"China"	"2020-03-27"	37.809900000000000	101.058300000000000	136	2	123
"Marshall"	"Alabama"	"US"	"2020-03-23"	34.901718750000000	0E-15	0	0	0
"Douglas"	"Illinois"	"US"	"2020-03-28"	42.365423730000000	0E-15	1	0	0
"Penobscot"	"Maine"	"US"	"2020-04-03"	46.659263210000000	0E-15	20	0	0
"Warren"	"Georgia"	"US"	"2020-03-24"	34.913691880000000	0E-15	0	0	0
"Highland"	"Ohio"	"US"	"2020-03-25"	41.708603320000000	-80.748302180000000	1	0	0
"Marshall"	"Kentucky"	"US"	"2020-03-30"	38.970651420000000	0E-15	0	0	0
"Arlington"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	86	2	0
"Baraga"	"Michigan"	"US"	"2020-03-22"	47.631976530000000	0E-15	0	0	0
"Washoe"	"Nevada"	"US"	"2020-03-29"	41.406921860000000	0E-15	107	1	0
"Victoria"	"Texas"	"US"	"2020-03-22"	36.278291050000000	-93.744088130000000	0	0	0
"Sanilac"	"Michigan"	"US"	"2020-03-28"	47.631976530000000	0E-15	2	0	0
"Grand Traverse"	"Michigan"	"US"	"2020-03-26"	47.631976530000000	0E-15	3	0	0
"Bristol Bay"	"Alaska"	"US"	"2020-03-25"	69.314792160000000	0E-15	0	0	0
(null)	(null)	"Senegal"	"2020-03-08"	14.497400000000000	-14.452400000000000	20	0	5
"Warren"	"Tennessee"	"US"	"2020-04-01"	36.556065290000000	0E-15	1	0	0
"Travis"	"Texas"	"US"	"2020-04-02"	36.278291050000000	-93.744088130000000	351	3	0
"Leavenworth"	"Kansas"	"US"	"2020-03-30"	39.827996320000000	-94.763782250000000	20	0	0
"McDowell"	"North Carolina"	"US"	"2020-03-28"	36.493608620000000	0E-15	5	0	0
"Orange"	"California"	"US"	"2020-03-31"	41.742282750000000	0E-15	502	7	0
"Lewis and Clark"	"Montana"	"US"	"2020-03-23"	48.784200290000000	0E-15	3	0	0
"Cedar"	"Nebraska"	"US"	"2020-03-27"	42.899727400000000	0E-15	0	0	0
"Tipton"	"Tennessee"	"US"	"2020-03-28"	36.556065290000000	0E-15	11	0	0
"San Saba"	"Texas"	"US"	"2020-03-23"	36.278291050000000	-93.744088130000000	0	0	0
"Webster"	"Kentucky"	"US"	"2020-03-22"	38.970651420000000	0E-15	0	0	0
(null)	"Hudson County, NJ"	"US"	"2020-03-08"	40.745300000000000	-74.053500000000000	2	0	0
(null)	"Montserrat"	"United Kingdom"	"2020-03-31"	16.742498000000000	-62.187366000000000	5	0	0
"Lewis"	"West Virginia"	"US"	"2020-03-23"	40.519438590000000	-77.860141470000000	0	0	0
(null)	(null)	"Senegal"	"2020-04-03"	14.497400000000000	-14.452400000000000	207	1	66
"Madison"	"Mississippi"	"US"	"2020-03-22"	34.880844630000000	0E-15	9	0	0
"Union"	"South Carolina"	"US"	"2020-04-02"	35.051222510000000	-78.995552930000000	5	0	0
"Catahoula"	"Louisiana"	"US"	"2020-03-25"	32.831210590000000	0E-15	1	1	0
(null)	(null)	"North Macedonia"	"2020-04-03"	41.608600000000000	21.745300000000000	430	12	20
"Wyoming"	"New York"	"US"	"2020-03-26"	44.745309050000000	0E-15	7	1	0
"Clermont"	"Ohio"	"US"	"2020-04-01"	41.708603320000000	-80.748302180000000	11	0	0
"Anson"	"North Carolina"	"US"	"2020-03-22"	36.493608620000000	0E-15	0	0	0
"Cass"	"Nebraska"	"US"	"2020-03-31"	42.899727400000000	0E-15	2	0	0
(null)	(null)	"Guatemala"	"2020-03-22"	15.783500000000000	-90.230800000000000	19	1	0
"Clinton"	"Ohio"	"US"	"2020-04-03"	41.708603320000000	-80.748302180000000	6	0	0
"Evangeline"	"Louisiana"	"US"	"2020-03-26"	32.831210590000000	0E-15	2	0	0
(null)	(null)	"Japan"	"2020-02-10"	36.204800000000000	138.252900000000000	26	0	4
"Union"	"Mississippi"	"US"	"2020-03-26"	34.880844630000000	0E-15	2	0	0
"Holmes"	"Ohio"	"US"	"2020-03-27"	41.708603320000000	-80.748302180000000	0	0	0
"McDonald"	"Missouri"	"US"	"2020-03-23"	40.479455880000000	0E-15	0	0	0
"DeKalb"	"Alabama"	"US"	"2020-03-29"	34.901718750000000	0E-15	4	0	0
(null)	(null)	"South Korea"	"2020-01-28"	36.000000000000000	128.000000000000000	4	0	0
"Powell"	"Montana"	"US"	"2020-03-23"	48.784200290000000	0E-15	0	0	0
"Montgomery"	"Pennsylvania"	"US"	"2020-03-28"	41.992538290000000	-75.032081060000000	411	5	0
"Richland"	"Wisconsin"	"US"	"2020-03-28"	46.528687680000000	0E-15	2	0	0
"Bacon"	"Georgia"	"US"	"2020-03-22"	34.913691880000000	0E-15	0	0	0
"Foster"	"North Dakota"	"US"	"2020-03-23"	48.814938700000006	0E-15	0	0	0
"Montgomery"	"Texas"	"US"	"2020-03-23"	36.278291050000000	-93.744088130000000	19	0	0
"Bucks"	"Pennsylvania"	"US"	"2020-03-24"	41.992538290000000	-75.032081060000000	69	0	0
"Lake"	"Indiana"	"US"	"2020-03-24"	41.644238680000000	0E-15	17	0	0
"Suwannee"	"Florida"	"US"	"2020-04-01"	30.867474790000000	0E-15	4	0	0
(null)	"St Martin"	"France"	"2020-03-31"	18.070800000000000	-63.050100000000000	15	1	2
"Randall"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	2	0	0
"Keya Paha"	"Nebraska"	"US"	"2020-03-28"	42.899727400000000	0E-15	0	0	0
"Sonoma"	"California"	"US"	"2020-04-03"	41.742282750000000	0E-15	95	2	0
"Llano"	"Texas"	"US"	"2020-03-27"	36.278291050000000	-93.744088130000000	2	0	0
"Presidio"	"Texas"	"US"	"2020-03-24"	36.278291050000000	-93.744088130000000	0	0	0
"Clayton"	"Georgia"	"US"	"2020-03-31"	34.913691880000000	0E-15	104	3	0
"Irion"	"Texas"	"US"	"2020-03-25"	36.278291050000000	-93.744088130000000	0	0	0
"Huntington"	"Indiana"	"US"	"2020-03-30"	41.644238680000000	0E-15	2	0	0
"Roberts"	"Texas"	"US"	"2020-03-30"	36.278291050000000	-93.744088130000000	0	0	0
"Zavala"	"Texas"	"US"	"2020-03-27"	36.278291050000000	-93.744088130000000	0	0	0
(null)	(null)	"Kuwait"	"2020-03-14"	29.500000000000000	47.750000000000000	104	0	5
"Skamania"	"Washington"	"US"	"2020-03-27"	48.822279760000000	0E-15	0	0	0
"Snohomish"	"Washington"	"US"	"2020-03-23"	48.822279760000000	0E-15	519	11	0
"Washington"	"Georgia"	"US"	"2020-03-30"	34.913691880000000	0E-15	2	0	0
"Cumberland"	"Pennsylvania"	"US"	"2020-04-03"	41.992538290000000	-75.032081060000000	45	2	0
"Beaufort"	"South Carolina"	"US"	"2020-03-23"	35.051222510000000	-78.995552930000000	21	0	0
"Cullman"	"Alabama"	"US"	"2020-03-22"	34.901718750000000	0E-15	2	0	0
(null)	(null)	"Mauritius"	"2020-03-28"	-20.348404000000000	57.552152000000000	102	2	0
"Pulaski"	"Illinois"	"US"	"2020-03-29"	42.365423730000000	0E-15	0	0	0
"Woodford"	"Kentucky"	"US"	"2020-03-31"	38.970651420000000	0E-15	5	0	0
"Franklin"	"Nebraska"	"US"	"2020-03-23"	42.899727400000000	0E-15	0	0	0
"Wadena"	"Minnesota"	"US"	"2020-03-27"	48.777541060000000	0E-15	0	0	0
"Chemung"	"New York"	"US"	"2020-04-02"	44.745309050000000	0E-15	22	0	0
"Iowa"	"Iowa"	"US"	"2020-04-01"	43.381078620000000	0E-15	5	0	0
"Daggett"	"Utah"	"US"	"2020-03-29"	41.723305870000000	0E-15	0	0	0
"Stanislaus"	"California"	"US"	"2020-03-26"	41.742282750000000	0E-15	13	0	0
"Carroll"	"Kentucky"	"US"	"2020-03-26"	38.970651420000000	0E-15	0	0	0
"Dickens"	"Texas"	"US"	"2020-03-28"	36.278291050000000	-93.744088130000000	0	0	0
"Monroe"	"Kentucky"	"US"	"2020-03-25"	38.970651420000000	0E-15	0	0	0
"Faulkner"	"Arkansas"	"US"	"2020-04-03"	36.381771050000000	0E-15	40	1	0
"Decatur"	"Tennessee"	"US"	"2020-04-01"	36.556065290000000	0E-15	0	0	0
"Litchfield"	"Connecticut"	"US"	"2020-04-02"	41.858538030000000	0E-15	141	2	0
"Adair"	"Oklahoma"	"US"	"2020-03-26"	36.835326550000000	0E-15	2	0	0
"Madison"	"Kentucky"	"US"	"2020-03-31"	38.970651420000000	0E-15	10	0	0
"Bradley"	"Arkansas"	"US"	"2020-03-28"	36.381771050000000	0E-15	4	0	0
"Cook"	"Georgia"	"US"	"2020-03-24"	34.913691880000000	0E-15	0	0	0
"Wright"	"Minnesota"	"US"	"2020-03-29"	48.777541060000000	0E-15	6	0	0
"Darlington"	"South Carolina"	"US"	"2020-03-27"	35.051222510000000	-78.995552930000000	8	0	0
"Stephens"	"Oklahoma"	"US"	"2020-03-24"	36.835326550000000	0E-15	0	0	0
"Wahkiakum"	"Washington"	"US"	"2020-04-03"	48.822279760000000	0E-15	1	0	0
"Saluda"	"South Carolina"	"US"	"2020-03-24"	35.051222510000000	-78.995552930000000	1	0	0
(null)	"Macau"	"China"	"2020-03-11"	22.166700000000000	113.550000000000000	50	0	50
"Volusia"	"Florida"	"US"	"2020-03-28"	30.867474790000000	0E-15	44	0	0
"Quitman"	"Georgia"	"US"	"2020-03-30"	34.913691880000000	0E-15	0	0	0
"Cherokee"	"Oklahoma"	"US"	"2020-03-28"	36.835326550000000	0E-15	1	0	0
"Boone"	"Kentucky"	"US"	"2020-03-22"	38.970651420000000	0E-15	0	0	0
"Wilbarger"	"Texas"	"US"	"2020-03-26"	36.278291050000000	-93.744088130000000	0	0	0
"Noxubee"	"Mississippi"	"US"	"2020-04-02"	34.880844630000000	0E-15	4	0	0
"Gray"	"Kansas"	"US"	"2020-03-26"	39.827996320000000	-94.763782250000000	0	0	0
"Aransas"	"Texas"	"US"	"2020-04-01"	36.278291050000000	-93.744088130000000	0	0	0
"Clinton"	"Illinois"	"US"	"2020-03-23"	42.365423730000000	0E-15	3	0	0
"Allegany"	"Maryland"	"US"	"2020-03-22"	39.623576280000000	0E-15	0	0	0
"Swain"	"North Carolina"	"US"	"2020-03-30"	36.493608620000000	0E-15	0	0	0
(null)	(null)	"India"	"2020-03-04"	21.000000000000000	78.962900000000000	28	0	3
"Callaway"	"Missouri"	"US"	"2020-03-25"	40.479455880000000	0E-15	2	0	0
(null)	"Guangxi"	"China"	"2020-02-25"	23.829800000000000	108.788100000000000	252	2	134
"Mercer"	"West Virginia"	"US"	"2020-04-02"	40.519438590000000	-77.860141470000000	3	0	0
"Swift"	"Minnesota"	"US"	"2020-03-25"	48.777541060000000	0E-15	0	0	0
"Coffee"	"Georgia"	"US"	"2020-03-22"	34.913691880000000	0E-15	0	0	0
"Loudoun"	"Virginia"	"US"	"2020-03-29"	39.201725820000000	0E-15	61	1	0
"Hardin"	"Ohio"	"US"	"2020-03-22"	41.708603320000000	-80.748302180000000	0	0	0
"Grant"	"Oklahoma"	"US"	"2020-03-30"	36.835326550000000	0E-15	0	0	0
"Chittenden"	"Vermont"	"US"	"2020-03-23"	44.856276050000000	0E-15	32	1	0
"Martinsville"	"Virginia"	"US"	"2020-03-30"	39.201725820000000	0E-15	0	0	0
"Adair"	"Missouri"	"US"	"2020-03-27"	40.479455880000000	0E-15	1	0	0
"Meriwether"	"Georgia"	"US"	"2020-04-02"	34.913691880000000	0E-15	9	0	0
"Robertson"	"Tennessee"	"US"	"2020-04-02"	36.556065290000000	0E-15	41	0	0
"Northwest Arctic"	"Alaska"	"US"	"2020-03-26"	69.314792160000000	0E-15	0	0	0
(null)	(null)	"India"	"2020-03-17"	21.000000000000000	78.962900000000000	142	3	14
"Tift"	"Georgia"	"US"	"2020-04-03"	34.913691880000000	0E-15	30	0	0
"Taylor"	"Texas"	"US"	"2020-03-23"	36.278291050000000	-93.744088130000000	0	0	0
"Hutchinson"	"South Dakota"	"US"	"2020-03-25"	45.770749150000000	-96.655782800000000	0	0	0
"Davidson"	"Tennessee"	"US"	"2020-03-28"	36.556065290000000	0E-15	376	2	0
(null)	(null)	"Latvia"	"2020-03-02"	56.879600000000000	24.603200000000000	2	0	0
"Grand"	"Utah"	"US"	"2020-03-25"	41.723305870000000	0E-15	0	0	0
"Webster"	"Mississippi"	"US"	"2020-03-26"	34.880844630000000	0E-15	2	1	0
"Broomfield"	"Colorado"	"US"	"2020-03-23"	40.875954120000000	0E-15	1	0	0
(null)	(null)	"Zambia"	"2020-03-29"	-13.133897000000000	27.849332000000000	29	0	0
"Newton"	"Indiana"	"US"	"2020-03-30"	41.644238680000000	0E-15	1	0	0
(null)	(null)	"El Salvador"	"2020-04-02"	13.794200000000000	-88.896500000000000	41	2	0
(null)	(null)	"India"	"2020-04-01"	20.593684000000000	78.962880000000000	1998	58	148
"Humboldt"	"California"	"US"	"2020-03-23"	41.742282750000000	0E-15	2	0	0
(null)	"Guangxi"	"China"	"2020-02-21"	23.829800000000000	108.788100000000000	246	2	97
"Washington"	"Kentucky"	"US"	"2020-04-02"	38.970651420000000	0E-15	1	0	0
"McLean"	"North Dakota"	"US"	"2020-03-27"	48.814938700000006	0E-15	0	0	0
"Kiowa"	"Colorado"	"US"	"2020-03-25"	40.875954120000000	0E-15	0	0	0
"Mississippi"	"Arkansas"	"US"	"2020-03-26"	36.381771050000000	0E-15	0	0	0
"Starr"	"Texas"	"US"	"2020-03-27"	36.278291050000000	-93.744088130000000	2	0	0
"Greene"	"Georgia"	"US"	"2020-03-22"	34.913691880000000	0E-15	0	0	0
(null)	(null)	"Serbia"	"2020-03-30"	44.016500000000000	21.005900000000000	785	16	0
